Wall time,Step,Value
1681958659.4609978,1430,-391.0933532714844
1681958661.5714428,1432,-500.5761413574219
1681958662.62867,1433,-438.4068603515625
1681958663.698756,1434,-459.9092712402344
1681958665.7761762,1436,-316.79656982421875
1681958666.822495,1437,-451.6033630371094
1681958667.881871,1438,-379.7601318359375
1681958669.9896488,1440,-498.3490295410156
1681958672.090521,1442,-469.636474609375
1681958678.3591008,1448,-423.11944580078125
1681958680.450619,1450,-436.02685546875
1681958685.708894,1455,-443.2820739746094
1681958686.753432,1456,-460.4983825683594
1681958690.9439611,1460,-465.3785400390625
1681958696.184747,1465,-467.5542297363281
1681958697.234731,1466,-476.3344421386719
1681958701.383036,1470,-490.3007507324219
1681958705.542733,1474,-451.1221923828125
1681958708.7056808,1477,-519.86865234375
1681958711.863905,1480,-591.1004638671875
1681958712.9088159,1481,-384.5006408691406
1681958713.961644,1482,-573.6646728515625
1681958717.111531,1485,-526.8854370117188
1681958718.1490428,1486,-395.1231689453125
1681958721.301923,1489,-402.1043701171875
1681958723.390406,1491,-507.06781005859375
1681958724.4413922,1492,-571.6546020507812
1681958725.494706,1493,-447.43670654296875
1681958732.835846,1500,-457.4596862792969
1681958733.879589,1501,-523.873291015625
1681958734.9294028,1502,-513.019287109375
1681958735.9831622,1503,-511.92974853515625
1681958738.090286,1505,-455.04638671875
1681958739.150364,1506,-413.7431640625
1681958740.204724,1507,-451.7769775390625
1681958741.246167,1508,-454.5662841796875
1681958742.29603,1509,-494.4525451660156
1681958743.350293,1510,-436.8899230957031
1681958744.401807,1511,-655.9046630859375
1681958745.4471118,1512,-556.3795166015625
1681958746.499114,1513,-365.2999572753906
1681958749.625806,1516,-671.5333251953125
1681958751.712258,1518,-493.7755126953125
1681958756.9410582,1523,-442.7509460449219
1681958757.9958148,1524,-536.2403564453125
1681958759.037441,1525,-416.24920654296875
1681958761.116399,1527,-479.4316101074219
1681958768.412363,1534,-442.84197998046875
1681958770.5070238,1536,-475.4978332519531
1681958775.752388,1541,-450.24493408203125
1681958776.786016,1542,-520.7384643554688
1681958780.964127,1546,-531.4226684570312
1681958783.066724,1548,-549.33984375
1681958784.124398,1549,-374.5792236328125
1681958786.226442,1551,-503.41424560546875
1681958787.280488,1552,-412.2856140136719
1681958789.376194,1554,-467.4663391113281
1681958790.419348,1555,-474.9927062988281
1681958796.690891,1561,-552.7470092773438
1681958797.74649,1562,-458.3603210449219
1681958798.786098,1563,-491.0218200683594
1681958804.0439339,1568,-369.28594970703125
1681958805.1026728,1569,-432.404541015625
1681958814.552614,1578,-432.0287780761719
1681958815.6107242,1579,-505.2554016113281
1681958818.7634618,1582,-525.2367553710938
1681958819.817775,1583,-631.1953735351562
1681958820.8798668,1584,-483.0904541015625
1681958822.975438,1586,-510.41375732421875
1681958825.047113,1588,-534.63720703125
1681958827.121546,1590,-555.7792358398438
1681958830.2775629,1593,-470.444091796875
1681958831.323791,1594,-498.4118957519531
1681958833.411882,1596,-473.16485595703125
1681958834.4533088,1597,-351.1104431152344
1681958836.539665,1599,-416.1855773925781
1681958838.639152,1601,-604.9324340820312
1681958839.6768372,1602,-564.1063842773438
1681958841.788469,1604,-415.7635803222656
1681958842.835527,1605,-435.5594482421875
1681958847.057742,1609,-438.2313232421875
1681958848.104672,1610,-528.6471557617188
1681958850.1952,1612,-436.64837646484375
1681958851.2444239,1613,-497.72955322265625
1681958852.296641,1614,-477.16650390625
1681958853.354954,1615,-505.7234802246094
1681958855.460215,1617,-494.7061767578125
1681958856.514324,1618,-561.4971923828125
1681958857.561881,1619,-543.5521850585938
1681958858.610757,1620,-556.2261352539062
1681958862.7978501,1624,-485.5768737792969
1681958864.910995,1626,-514.3538208007812
1681958865.944726,1627,-442.9351806640625
1681958866.999764,1628,-486.62164306640625
1681958869.098937,1630,-485.68426513671875
1681958871.199158,1632,-484.03912353515625
1681958873.2830138,1634,-436.9918212890625
1681958875.372698,1636,-531.3927001953125
1681958876.422463,1637,-437.208740234375
1681958877.4925802,1638,-517.74560546875
1681958879.5841122,1640,-440.41131591796875
1681958880.613842,1641,-507.8793029785156
1681958881.655769,1642,-519.4990844726562
1681958882.713623,1643,-453.6605529785156
1681958883.750855,1644,-441.7430419921875
1681958884.800533,1645,-490.6875915527344
1681958886.904778,1647,-676.0360107421875
1681958887.953509,1648,-466.6045227050781
1681958891.1104698,1651,-542.964599609375
1681958892.159274,1652,-441.88494873046875
1681958894.256282,1654,-405.3179016113281
1681958895.2962859,1655,-550.1679077148438
1681958898.455231,1658,-392.5858459472656
1681958899.4918652,1659,-513.1267700195312
1681958900.532117,1660,-460.3032531738281
1681958901.5841842,1661,-420.5917053222656
1681958902.6258829,1662,-531.6484375
1681958904.733935,1664,-438.80023193359375
1681958908.89987,1668,-392.9491882324219
1681958911.001266,1670,-431.3349304199219
1681958912.044014,1671,-573.15625
1681958913.0952058,1672,-497.2104187011719
1681958916.236552,1675,-470.81640625
1681958917.2782872,1676,-580.3978881835938
1681958919.363302,1678,-452.2512512207031
1681958923.577012,1682,-457.9186706542969
1681958924.6324759,1683,-463.9952697753906
1681958925.6887739,1684,-425.1612243652344
1681958926.744813,1685,-543.635986328125
1681958928.851319,1687,-506.05865478515625
1681958933.340346,1691,-441.3812255859375
1681958934.4351711,1692,-451.3052978515625
1681958936.833718,1694,-428.5086975097656
1681958937.94446,1695,-654.4456787109375
1681958939.046952,1696,-490.62066650390625
1681958940.1670852,1697,-540.695556640625
1681958942.361346,1699,-402.3158264160156
1681958945.645559,1702,-536.0172729492188
1681958946.732021,1703,-514.020751953125
1681958947.822015,1704,-544.4861450195312
1681958948.905622,1705,-496.5889892578125
1681958949.988653,1706,-488.2832336425781
1681958953.566831,1709,-509.91400146484375
1681958954.80012,1710,-583.251220703125
1681958959.232296,1714,-448.46392822265625
1681958960.342517,1715,-454.48724365234375
1681958962.638152,1717,-521.4017944335938
1681958963.833926,1718,-466.484375
1681958965.034181,1719,-472.3759765625
1681958969.4266748,1723,-425.75927734375
1681958972.778271,1726,-454.5308532714844
1681958974.933855,1728,-400.45452880859375
1681958978.203808,1731,-493.48126220703125
1681958979.292568,1732,-573.701416015625
1681958980.368704,1733,-326.7042236328125
1681958981.4350138,1734,-434.8898010253906
1681958982.5323122,1735,-476.7252197265625
1681958984.685204,1737,-441.29962158203125
1681958985.772508,1738,-388.3825988769531
1681958986.843744,1739,-499.89910888671875
1681958990.1936939,1742,-469.76287841796875
1681958991.379765,1743,-437.095458984375
1681958993.685838,1745,-483.76324462890625
1681958994.8509388,1746,-519.6017456054688
1681958996.06247,1747,-431.4283752441406
1681958999.566442,1750,-349.0235290527344
1681959001.915783,1752,-550.1593627929688
1681959003.12582,1753,-402.1507263183594
1681959004.292746,1754,-508.1308288574219
1681959005.444797,1755,-456.8722839355469
1681959013.4982212,1762,-580.0990600585938
1681959014.678828,1763,-383.9128112792969
1681959018.165965,1766,-501.9104309082031
1681959024.072588,1771,-459.2481689453125
1681959028.7550159,1775,-520.4732666015625
1681959031.102447,1777,-484.9813537597656
1681959033.434195,1779,-478.61981201171875
1681959035.780767,1781,-482.6621398925781
1681959036.974575,1782,-429.6231994628906
1681959038.143678,1783,-496.669677734375
1681959039.326001,1784,-356.1763610839844
1681959044.010741,1788,-537.6561889648438
1681959045.172363,1789,-404.3578186035156
1681959046.376256,1790,-478.4591064453125
1681959048.6357272,1792,-529.1804809570312
1681959049.77331,1793,-382.6438903808594
1681959050.891401,1794,-534.5853881835938
1681959055.496479,1798,-442.4935607910156
1681959057.747468,1800,-409.2352294921875
1681959060.0540621,1802,-485.387939453125
1681959062.2603679,1804,-489.9861755371094
1681959063.394848,1805,-394.5708923339844
1681959065.639647,1807,-503.1427307128906
1681959070.1345751,1811,-409.450927734375
1681959072.356587,1813,-335.22125244140625
1681959073.501976,1814,-458.8509521484375
1681959076.8200252,1817,-453.6658630371094
1681959080.214923,1820,-670.002685546875
1681959084.7369962,1824,-499.7470397949219
1681959086.957767,1826,-479.76409912109375
1681959088.090785,1827,-477.4515380859375
1681959091.437616,1830,-529.7705078125
1681959095.9505699,1834,-525.2671508789062
1681959097.076606,1835,-523.9979248046875
1681959098.207226,1836,-567.5159301757812
1681959099.3523269,1837,-478.2436218261719
1681959102.694527,1840,-603.0844116210938
1681959103.8341272,1841,-430.89044189453125
1681959104.9577029,1842,-451.3141174316406
1681959107.190999,1844,-336.4114685058594
1681959108.356544,1845,-454.5091247558594
1681959109.5014558,1846,-453.3363342285156
1681959111.703872,1848,-469.3004455566406
1681959112.797811,1849,-408.7705383300781
1681959116.185678,1852,-523.6181030273438
1681959117.2724879,1853,-547.8119506835938
1681959119.519275,1855,-456.1790771484375
1681959121.72528,1857,-447.42498779296875
1681959122.831976,1858,-477.36065673828125
1681959124.0226939,1859,-366.7366943359375
1681959131.8389802,1866,-466.7308044433594
1681959132.960267,1867,-469.83868408203125
1681959134.1311429,1868,-492.80194091796875
1681959135.253685,1869,-515.3901977539062
1681959141.963812,1875,-429.3396301269531
1681959143.087998,1876,-509.4944152832031
1681959144.241033,1877,-456.3953552246094
1681959145.377593,1878,-451.5393371582031
1681959146.456984,1879,-455.5462341308594
1681959148.690741,1881,-424.4327697753906
1681959152.0079548,1884,-572.1256713867188
1681959155.495661,1887,-352.01849365234375
1681959160.1798332,1891,-456.8804626464844
1681959161.346519,1892,-560.8871459960938
1681959162.509836,1893,-471.5146484375
1681959163.688975,1894,-486.183349609375
1681959164.822268,1895,-466.9892578125
1681959167.140266,1897,-465.42950439453125
1681959168.326723,1898,-492.3098449707031
1681959173.0162659,1902,-429.457275390625
1681959176.4697652,1905,-420.6573181152344
1681959177.6371672,1906,-611.0934448242188
1681959181.176503,1909,-511.28369140625
1681959182.324403,1910,-537.332275390625
1681959183.510785,1911,-523.400390625
1681959184.66496,1912,-495.13494873046875
1681959185.813986,1913,-441.24420166015625
1681959188.179925,1915,-449.97320556640625
1681959189.370965,1916,-381.8890380859375
1681959190.5181131,1917,-621.7896728515625
1681959191.6866791,1918,-621.0697631835938
1681959192.918533,1919,-611.0359497070312
1681959197.60656,1923,-435.7241516113281
1681959198.797175,1924,-503.66156005859375
1681959199.95663,1925,-455.4618225097656
1681959203.4587278,1928,-527.0642700195312
1681959205.8135738,1930,-550.1599731445312
1681959206.9754739,1931,-581.9214477539062
1681959208.1549811,1932,-484.91326904296875
1681959210.508213,1934,-486.8824157714844
1681959211.642784,1935,-611.116455078125
1681959212.759189,1936,-385.02337646484375
1681959215.042506,1938,-454.63287353515625
1681959216.151037,1939,-518.1454467773438
1681959219.591841,1942,-514.3892822265625
1681959221.822287,1944,-441.67205810546875
1681959224.126948,1946,-477.9735412597656
1681959225.239451,1947,-508.0843200683594
1681959227.4612281,1949,-497.0515441894531
1681959230.9043689,1952,-470.7456359863281
1681959233.16451,1954,-450.45831298828125
1681959234.321932,1955,-518.4877319335938
1681959235.443946,1956,-477.48516845703125
1681959237.656545,1958,-370.0848083496094
1681959239.947307,1960,-478.99566650390625
1681959241.0685399,1961,-484.0669250488281
1681959242.2065,1962,-474.1734924316406
1681959246.700725,1966,-454.1959533691406
1681959247.855795,1967,-441.8175964355469
1681959250.150055,1969,-573.9493408203125
1681959252.363744,1971,-486.5238952636719
1681959257.928981,1976,-388.51934814453125
1681959262.401748,1980,-487.1721496582031
1681959263.5576398,1981,-468.3055725097656
1681959264.6755588,1982,-430.54107666015625
1681959265.785859,1983,-441.7716369628906
1681959279.257696,1995,-556.6839599609375
1681959281.485174,1997,-450.2614440917969
1681959283.788898,1999,-399.76556396484375
